id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba
11712,179.47378999999998,-0.70634,0.62155,-0.46802,0.6281899999999999,12,19.4719,-20.2026,0.17773,3.71184,2.2346,37.2497,0.3871
11715,179.48328999999998,-0.76399,0.64382,-0.4562,0.61432,12,19.0876,-20.5822,0.17762,11.3062,2.5463,-8.5972,0.3751
11720,179.53771,-0.7388899999999999,-0.31972,0.25483,0.9126,12,19.4068,-20.34,0.183397,3.7021300000000004,19.4137,-59.9862,0.6077
11761,179.61029,-0.71239,-0.23355,0.33902,0.91133,12,19.4416,-20.2937,0.182525,2.8683,6.2956,-39.8144,0.8004
11788,179.82342,-0.79081,0.38403000000000004,-0.18284,0.90504,12,18.5159,-20.7632,0.151097,4.80276,4.4668,50.6179,0.8507
11824,179.88721,-0.6450600000000001,-0.0874,0.82925,0.552,12,18.3133,-20.4727,0.122392,4.18435,3.7317,23.961,0.6063
11879,180.10475,-0.67237,0.38169000000000003,-0.5290600000000001,0.7579,12,18.8862,-20.6557,0.168676,4.2778599999999996,4.6348,-86.8106,0.4644
11905,180.24525,-0.80835,0.9109700000000001,0.037689999999999994,0.41076,12,19.6137,-19.9504,0.169967,4.38299,2.2346,-65.0438,0.3547
11953,180.47836999999998,-0.68648,0.32744,0.8822,0.33838,12,18.6712,-20.9086,0.171087,5.5189900000000005,12.0463,50.0698,0.1377
12043,180.81171,-0.68289,0.9653700000000001,0.04445,0.25706,12,19.7221,-20.6004,0.23222800000000002,5.53559,4.2561,-0.885,0.6355
12136,181.44508000000002,-0.79138,0.74188,0.35629,0.56805,12,19.1738,-20.7341,0.19604100000000002,4.30767,2.3418,24.5866,0.7357
12149,181.57492,-0.65155,0.86959,0.36895,0.32818,12,19.8626,-20.1366,0.20424,3.4711,4.7206,-21.8813,0.3621
12195,181.85108,-0.73879,-0.48413,-0.40245,0.77695,12,19.6107,-18.8841,0.108044,3.92784,4.2308,73.2546,0.5198
12277,182.28025,-0.7407600000000001,-0.91207,0.34139,0.22710999999999998,12,18.9597,-20.8101,0.185123,4.34886,4.6864,-29.1755,0.6239
12302,182.46696,-0.7853600000000001,-0.71913,0.51484,0.46667,12,17.6206,-20.8677,0.107971,4.200080000000001,9.103,-61.3794,0.843
12349,182.64475,-0.68475,0.30457,0.35326,0.88456,12,18.8531,-20.0796,0.130486,2.87596,3.1701,-61.1322,0.6586
12357,182.67991999999998,-0.79274,-0.70175,0.01847,0.71218,12,19.1328,-19.2078,0.101102,3.59459,3.4684,53.2774,0.8859
12524,183.35029,-0.73119,-0.35854,0.60898,0.70753,12,19.36,-20.707,0.209605,4.6447400000000005,4.5374,13.7576,0.8744
12553,183.51046000000002,-0.76365,-0.95529,-0.29351,0.03553,12,19.6615,-20.0418,0.179949,3.5615900000000003,3.0285,-12.8487,0.6637
12629,184.04633,-0.7983,0.18733,-0.32381,0.9273899999999999,12,19.7163,-19.0078,0.11919400000000001,2.52904,5.7195,-33.2843,0.6024
12685,184.1365,-0.7549600000000001,0.16732,-0.25368,0.9527100000000001,12,19.7547,-18.9814,0.12051500000000001,2.0099299999999998,2.0109,87.7794,0.447
12705,184.13592,-0.7773800000000001,-0.38599,-0.76741,0.51195,12,19.562,-20.9839,0.254483,4.29101,3.2335,-30.2458,0.1738
12716,184.23471,-0.7630899999999999,0.62708,0.5393100000000001,0.56207,12,19.5125,-19.2625,0.12181600000000001,2.10042,5.9359,-71.1856,0.6683
12840,184.78142,-0.75025,0.77303,0.40554,0.48781,12,18.2922,-20.8558,0.142717,3.75164,4.654,-16.4103,0.6641
12848,184.79504,-0.8143,0.77303,0.40554,0.48781,12,19.0957,-20.0533,0.142777,2.43972,3.24,32.7685,0.4151
12849,184.795,-0.81515,0.8623299999999999,0.07943,0.50008,12,19.4187,-19.5836,0.134187,2.31188,3.3737,-36.7348,0.5028
13425,213.28762000000003,-0.65341,0.651,-0.08553,0.7542399999999999,15,18.3271,-20.4284,0.121074,3.12688,2.3015,48.4051,0.7714
13544,213.74646,-0.83847,-0.04657,0.99315,0.10718,15,18.4713,-20.208,0.116934,3.5498800000000004,5.4703,-67.9895,0.773
13555,213.83863,-0.67302,-0.86024,-0.32094,0.39621,15,19.1632,-20.0567,0.147117,1.9986,2.2058,-0.329,0.6147
13634,214.093,-0.77347,-0.15287,0.1107,0.98203,15,19.3896,-19.7601,0.142819,2.56582,2.8114,-54.0683,0.6361
13670,214.226,-0.82688,-0.54118,0.83819,-0.06752000000000001,15,19.5753,-19.505,0.138694,3.8003199999999997,2.5377,46.5605,0.608
13792,215.13762999999997,-0.64369,0.11258,0.08516,0.9899899999999999,15,18.8472,-20.7206,0.170013,3.84006,15.0318,-66.4469,0.7283
13927,215.72879,-0.762,0.69306,-0.6389699999999999,0.33375,15,19.605,-20.2637,0.193002,2.97055,4.0811,-15.3088,0.4998
13979,215.95842000000002,-0.6926,-0.46208999999999995,0.7072,0.5351100000000001,15,18.4049,-20.9838,0.158078,4.08362,5.709,26.5075,0.6815
13980,215.95962000000003,-0.69125,-0.46208999999999995,0.7072,0.5351100000000001,15,18.8587,-20.53,0.15776800000000002,5.25242,3.6107,48.5742,0.8278
13986,215.99208,-0.63644,0.9792,-0.15387,0.13222,15,18.5391,-20.4884,0.135629,2.3964,4.1497,-10.9425,0.576
14121,216.54521,-0.75842,-0.9527700000000001,-0.12955999999999998,0.27469,15,18.9962,-20.6603,0.175872,2.96474,3.791,-0.7324,0.3349
14205,216.86782999999997,-0.78675,0.12598,-0.9918899999999999,0.0169,15,19.2774,-20.6175,0.194992,4.16084,2.3549,23.4902,0.5403
14217,216.97521,-0.74308,-0.08216,0.8910299999999999,0.44643999999999995,15,18.8678,-20.6186,0.165446,3.2264,2.0293,-73.3674,0.7428
14307,217.18658,-0.7773100000000001,-0.1572,-0.98756,0.0039299999999999995,15,19.4549,-20.4383,0.194865,2.39688,2.0408,-55.6068,0.8081
14347,217.32313,-0.65077,0.36596999999999996,-0.23051,0.9016299999999999,15,19.631,-20.5294,0.2175,3.07424,9.6738,60.4087,0.5849
14443,217.82079,-0.7553300000000001,0.466,0.80767,0.36125,15,18.9274,-20.0489,0.131913,2.16962,2.402,-60.5949,0.2164
14446,217.84753999999998,-0.7500100000000001,0.45069,0.8056399999999999,0.38448000000000004,15,18.2914,-20.6849,0.132423,3.1998,3.5465,50.7081,0.8116
14600,218.58579,-0.66893,-0.8781700000000001,0.03993,0.47667,15,19.8067,-20.3797,0.219877,3.4489699999999996,2.1901,-75.6389,0.6517
14605,218.51907999999997,-0.72267,-0.23706,0.9546899999999999,0.17994000000000002,15,19.1391,-20.3346,0.16384500000000002,1.8679400000000002,3.4647,82.5187,0.4334
14609,218.53238,-0.6392800000000001,0.86146,0.50781,0.0028899999999999998,15,19.0628,-19.9997,0.137114,4.04859,2.5725,-27.963,0.5873
14815,219.23975,-0.76499,0.26927,-0.23256999999999997,0.9345600000000001,15,18.5362,-20.5552,0.139853,4.77963,2.388,-29.922,0.1139
14861,219.41733,-0.66959,-0.34676,-0.87849,0.32866,15,18.7683,-20.5261,0.151809,2.42309,3.3222,-64.5654,0.8932
14940,219.69725,-0.77795,0.3782,-0.81608,0.43701,15,19.6351,-20.2615,0.195527,3.25672,2.405,-19.6948,0.1436
14990,219.96225,-0.6554399999999999,-0.702,-0.22788000000000003,0.67473,15,19.2819,-20.4289,0.1806,1.61942,2.1592,56.6508,0.624
15031,220.25007999999997,-0.7349600000000001,0.15523,-0.005229999999999999,0.9878600000000001,15,19.4,-20.3944,0.18675899999999998,2.10541,2.7928,3.357,0.795
15063,220.35125,-0.6733100000000001,-0.8718799999999999,0.43968999999999997,0.21565,15,18.7886,-20.4725,0.149509,2.2347200000000003,3.6159,-66.3363,0.5302
15066,220.3645,-0.65363,-0.8718799999999999,0.43968999999999997,0.21565,15,18.5391,-20.7221,0.15111,2.28856,4.6693,-21.5983,0.3579
15162,220.65946,-0.6736,-0.33155,-0.87698,0.34783000000000003,15,19.4475,-20.5756,0.205585,1.61711,5.006,18.596,0.4972
15181,220.78832999999997,-0.82247,-0.0075,0.31213,0.95001,15,18.638,-20.626,0.149871,2.60985,3.4392,-68.347,0.4617
15244,220.89242000000002,-0.78399,0.64051,-0.76736,-0.03,15,18.8423,-20.4462,0.15143,2.8423599999999998,3.2372,-19.5447,0.7044
15252,220.99903999999998,-0.6393399999999999,0.39416999999999996,0.31401,0.8637299999999999,15,19.5896,-20.3069,0.19523,1.4993,2.0434,-61.8879,0.285
15280,221.09908,-0.75712,0.6748,0.60893,-0.41695,15,18.8489,-20.8731,0.181088,2.46755,2.5573,-62.4484,0.7269
15282,221.10467000000003,-0.7369399999999999,0.6748,0.60893,-0.41695,15,19.6517,-20.0704,0.182359,1.92507,3.8078,-71.2996,0.4517
15295,221.16828999999998,-0.71503,0.80566,0.58612,0.08592000000000001,15,19.2183,-20.8105,0.20578400000000002,2.08521,2.8437,-33.9239,0.5106
15534,222.65821,-0.77974,-0.91775,0.31274,0.24481999999999998,15,18.5462,-19.781,0.10051900000000001,3.24401,2.2299,87.1637,0.7947
15820,174.40263000000002,-0.27833,-0.43858,-0.6289899999999999,0.64189,12,19.5519,-20.5034,0.208916,2.89332,2.5519,-29.2515,0.8432
15859,174.77796,-0.29043,0.58414,0.7719600000000001,0.25072,12,18.6579,-20.2024,0.126175,4.506,2.6642,-80.0421,0.7921
15903,175.06458,-0.22186,0.27425,0.8367700000000001,0.47392,12,18.9848,-19.3402,0.100423,3.29639,2.8676,-78.1662,0.4856
16017,175.41,-0.24809,0.6979,0.5524100000000001,0.45582,12,19.5256,-18.7915,0.10008099999999999,3.81452,2.5104,24.4416,0.4814
16043,175.67812,-0.23778000000000002,0.46857,0.8635299999999999,0.18644000000000002,12,18.8476,-19.8648,0.118603,3.60025,3.5526,26.8746,0.5935
16057,175.74667,-0.28833000000000003,0.47096000000000005,0.8641,0.17753,12,18.2737,-20.4393,0.11863299999999999,3.7112,3.0736,27.5373,0.8584
16059,175.83098,-0.27781999999999996,-0.47048,-0.39803,0.78754,12,18.1699,-20.5134,0.117131,3.24084,3.4233,-48.3605,0.6306
16151,176.35921000000002,-0.23923000000000003,0.38711,-0.047619999999999996,0.9208,12,19.6147,-20.9802,0.259581,2.97022,20.0,35.5257,0.6758
16152,176.35846,-0.27624,-0.66909,0.66862,0.32447,12,18.2482,-20.2282,0.10718699999999999,3.09279,3.4372,19.9952,0.622
16162,176.36379,-0.25988,0.38711,-0.047619999999999996,0.9208,12,19.6933,-20.9017,0.260022,2.99257,3.6108,-41.5548,0.7599
16170,176.50753999999998,-0.23875,0.03924,0.58963,0.80672,12,19.0602,-20.5564,0.173727,2.62245,4.0925,59.2861,0.8649
16178,176.45092,-0.39494,-0.8818600000000001,0.20001,0.42698,12,19.7044,-18.749,0.106136,2.53115,3.9387,23.1578,0.2324
16225,176.74363,-0.25781,0.45165,0.04985,0.8908,12,18.2969,-20.4982,0.12286500000000002,4.03586,19.9115,51.6912,0.546
16260,176.81983,-0.26398,-0.26066,0.929,0.26271,12,19.6069,-20.9785,0.257797,3.31744,2.9533,-21.0429,0.2163
16269,176.93283,-0.25693,-0.6619,0.26406999999999997,0.7015399999999999,12,18.3826,-20.3219,0.118328,2.46002,3.4617,25.2657,0.8725
16270,176.95253,-0.24103000000000002,-0.65913,0.26566,0.7035399999999999,12,18.0072,-20.6974,0.118078,3.2963400000000003,3.9232,30.4226,0.3429
16300,176.99604,-0.30708,-0.65736,-0.75345,-0.013890000000000001,12,19.6332,-20.9913,0.26267199999999996,2.8487,2.2788,89.5091,0.4274
16317,177.06475,-0.3618,-0.25824,-0.23609000000000002,0.93679,12,18.8576,-20.8268,0.17846099999999998,2.65837,2.0753,34.4996,0.2906
16385,177.41746,-0.33434,0.50873,-0.5315300000000001,0.67725,12,19.5576,-20.9877,0.254411,2.62259,8.774,-85.6405,0.767
16417,177.51063,-0.30308,-0.44097,0.08327999999999999,0.89365,12,18.2944,-20.7012,0.13334400000000002,3.4395800000000003,3.8538,19.568,0.8237
16437,177.5025,-0.24420999999999998,0.50222,-0.52154,0.68976,12,19.8264,-20.724,0.254931,2.52535,4.0662,-43.6202,0.5183
16449,177.71287,-0.22804000000000002,0.61766,0.13085,0.7754800000000001,12,18.0859,-20.7722,0.126395,4.96232,2.0702,-12.2283,0.5961
16507,178.03813,-0.39801,-0.66255,0.15502,0.7328,12,18.5695,-20.9068,0.163849,3.2786,3.1854,80.9349,0.3771
16611,178.39388,-0.36288000000000004,-0.7238399999999999,-0.49863,0.4769,12,18.2172,-20.7616,0.13285,3.23915,2.2943,27.4153,0.6577
16615,178.40537,-0.26554,-0.65683,-0.51766,0.54827,12,18.1891,-20.7859,0.13264,6.067080000000001,3.6631,-14.8644,0.2761
16834,179.1805,-0.22918000000000002,0.17770999999999998,-0.9812200000000001,0.07497000000000001,12,19.7217,-20.8437,0.256434,3.3883900000000002,3.0849,23.6148,0.6043
16935,179.68883,-0.2327,0.45803,-0.59673,0.65888,12,18.8702,-19.6239,0.107504,2.898,6.5464,-69.318,0.4458
17000,179.97817,-0.25434,0.45211999999999997,0.07868,0.8884799999999999,12,18.6896,-20.9496,0.174703,2.79625,2.4915,57.9714,0.4714
17003,179.97316999999998,-0.25863,0.45211999999999997,0.07868,0.8884799999999999,12,19.0812,-20.558,0.175333,3.26785,2.1544,79.0013,0.706
17041,180.05121,-0.25994,-0.63735,-0.60146,0.48168999999999995,12,19.1039,-20.5407,0.17588399999999998,3.02733,4.3656,-15.5913,0.7196
17064,180.03642,-0.38728,0.7728,-0.15367,0.6157699999999999,12,19.2704,-20.7083,0.201855,3.06688,2.7707,-33.2816,0.4548
17147,180.36428999999998,-0.23126,-0.9196200000000001,-0.20107,0.33745,12,19.6091,-19.9272,0.168843,3.2669900000000003,2.552,30.8537,0.6343
17177,180.57228999999998,-0.31106,0.71221,0.25305,0.65477,12,18.3079,-20.4308,0.120996,3.90174,18.6557,69.7395,0.8535
17183,180.51353999999998,-0.29515,0.68975,0.06035,0.72153,12,19.5985,-18.7362,0.100842,3.03242,2.7048,21.0123,0.2379
17203,180.60692,-0.3964,0.72264,0.26311,0.6391899999999999,12,19.555,-19.1837,0.11926400000000001,5.0727199999999995,18.772,-65.5148,0.3141
17241,180.79758,-0.25801999999999997,-0.33415,0.7219,0.60598,12,17.7885,-20.974,0.12116400000000001,4.59545,6.5092,30.3561,0.8937
17250,180.80683,-0.25743,-0.10335,0.24483000000000002,0.96404,12,18.7632,-20.9002,0.17739100000000002,3.72972,2.503,2.6374,0.7007
17252,180.88938000000002,-0.25851,0.03383,0.11454,0.99284,12,18.7356,-20.9173,0.176069,4.00689,2.5593,3.5525,0.5813
17260,180.82154,-0.23512,-0.00294,0.36716,0.93015,12,19.6173,-20.046,0.176901,3.6416199999999996,3.4217,20.1019,0.6198
17328,181.12188,-0.32597,0.0952,-0.78705,0.6095,12,19.4924,-20.1655,0.176779,2.90771,2.2185,83.3481,0.769
17337,181.20387,-0.30444,0.1882,-0.79192,0.5809,12,19.7939,-19.8667,0.176939,3.17762,7.4729,70.9727,0.6062
17380,181.41346000000001,-0.29961,0.67914,0.58189,0.4474,12,19.2359,-20.7725,0.20434000000000002,5.37518,2.4045,49.4494,0.1771
17389,181.51658,-0.40435,0.75964,0.45664,0.46306,12,19.1072,-20.8982,0.20445,5.34554,6.3333,54.9676,0.6079
17618,182.57725,-0.36893000000000004,-0.69071,-0.7205600000000001,0.06097999999999999,12,19.7065,-18.634,0.10132100000000001,3.3396800000000004,2.411,-63.6136,0.4069
17650,182.79041999999998,-0.33742,-0.6298699999999999,0.00215,0.7767,12,18.075,-20.2433,0.100018,5.092280000000001,4.5769,-83.2915,0.7434
17652,182.80704,-0.40854,0.21886999999999998,-0.62193,0.7518600000000001,12,17.9234,-20.7688,0.117719,3.16704,2.355,-81.4148,0.3188
17653,182.80912,-0.34697,0.69655,0.49678,0.51772,12,18.8667,-20.0326,0.12898199999999999,3.9554400000000003,9.4785,-41.3267,0.73
17765,183.26325,-0.36469,0.3534,-0.01913,0.9352799999999999,12,19.4549,-19.2393,0.117546,2.61381,2.6148,-32.6101,0.5734
17767,183.28688,-0.30433000000000004,0.21238,-0.11191,0.9707600000000001,12,19.1625,-19.5342,0.117806,2.94722,4.6697,6.6527,0.5988
17817,183.35988,-0.39647,-0.29268,-0.9550700000000001,0.04665,12,19.0687,-20.9663,0.206591,2.82119,4.9317,-41.8027,0.7515
17861,183.59258,-0.41802,0.31449,0.23221999999999998,0.9204200000000001,12,19.3394,-19.527,0.126655,3.09004,5.0982,-55.5352,0.0452
18105,184.44042,-0.24004,-0.90102,0.30312,0.31031,12,19.069,-20.8841,0.199264,3.6992300000000005,2.3159,80.0567,0.4483
18207,184.82742,-0.23581999999999997,0.67319,0.63008,0.38706,12,18.8935,-20.5038,0.158563,2.51419,3.4085,-74.446,0.8917
18542,211.89354,-0.40839000000000003,0.28841999999999995,0.30057,0.9091100000000001,15,18.7133,-20.9608,0.177457,2.1229400000000003,6.8492,52.2637,0.7013
18750,212.91746,-0.24545999999999998,0.82585,-0.55375,0.10649000000000002,15,18.8496,-20.9809,0.189869,2.90646,7.1847,58.023,0.6184
18766,213.06783,-0.25768,0.74811,0.36685999999999996,0.55295,15,18.9911,-20.8123,0.187754,3.6569599999999998,4.0003,12.5977,0.709
18768,213.00096000000002,-0.26844,0.5756600000000001,0.81104,0.1041,15,18.5311,-20.5535,0.139504,2.20517,2.2977,47.2256,0.4444
18821,213.19246,-0.41066,0.1504,0.04092,0.9877799999999999,15,18.4778,-20.5989,0.13848,3.9207,2.9835,51.0374,0.4047
18832,213.36338999999998,-0.24309,-0.6388699999999999,0.40626,0.6532899999999999,15,18.3643,-20.5037,0.126406,3.02015,5.4592,26.0885,0.7562
18839,213.35617000000002,-0.31789,-0.41239,0.23469,0.88026,15,18.6411,-20.2371,0.12723800000000002,2.46933,3.7457,-81.9362,0.5574
18874,213.49354,-0.23592,0.63697,-0.14207999999999998,0.75768,15,18.6466,-20.1289,0.12184,2.2044200000000003,2.6297,-25.5573,0.5961
18888,213.48121,-0.27884000000000003,0.30698000000000003,-0.34939000000000003,0.88526,15,18.0686,-20.8555,0.129577,2.12846,4.1187,-79.9828,0.7048
18891,213.48871,-0.30798000000000003,0.30698000000000003,-0.34939000000000003,0.88526,15,19.4088,-19.5153,0.130388,4.20697,2.0182,60.257,0.3375
18922,213.48304,-0.25832,-0.41055,-0.23763,0.88033,15,19.0379,-20.1947,0.147903,2.46521,2.5808,15.2479,0.5812
19225,213.9315,-0.33361999999999997,0.9207299999999999,-0.22443000000000002,0.31921,15,18.7258,-20.9619,0.178952,2.16737,3.1279,-23.8624,0.2841
19455,214.87082999999998,-0.37478,0.45495,-0.32071,0.83076,15,18.7701,-20.5486,0.153363,2.28117,3.9435,-59.3228,0.3274
19466,214.79917000000003,-0.37806,-0.21008000000000002,-0.7206600000000001,0.66069,15,19.2533,-19.7373,0.133518,2.2859700000000003,2.4092,83.6841,0.4366
19667,215.73122,-0.28653,0.33396,0.0999,0.9372799999999999,15,18.2671,-20.6876,0.131109,7.057060000000001,2.8,-56.0248,0.8147
19738,216.07407999999998,-0.28515,-0.21741999999999997,0.9066799999999999,0.36146,15,18.2153,-20.879,0.13952,4.24832,2.2984,-73.1735,0.6254
19782,216.10521,-0.27294,-0.17628,0.9263600000000001,0.33283,15,18.951,-20.1415,0.138959,2.65116,4.6936,-37.4046,0.6849
19783,216.11182999999997,-0.25571,-0.17628,0.9263600000000001,0.33283,15,18.2116,-20.8809,0.139519,3.01632,4.1878,-26.2767,0.8857
19797,216.20392,-0.33906,0.21214,-0.97545,0.05905,15,19.4487,-19.6513,0.13977799999999999,4.21024,2.8222,50.2587,0.6998
19814,216.21804,-0.33594,0.48762,-0.70721,0.51194,15,19.4065,-20.4775,0.194122,2.80605,2.7688,-47.9428,0.25
19840,216.2695,-0.37947,-0.84015,0.09526,0.53393,15,18.2858,-20.1032,0.10303699999999999,2.9508799999999997,2.6159,34.2919,0.8731
19873,216.33846,-0.33401,0.8955799999999999,0.32378,0.30512,15,19.7049,-20.5189,0.223223,2.50941,2.3607,15.8329,0.3324
19890,216.4875,-0.3743,0.22978,-0.94357,0.23849,15,19.0882,-20.2054,0.152013,2.5144,4.4828,-5.0807,0.7908
19897,216.53562999999997,-0.29596999999999996,-0.32098000000000004,-0.55062,0.77058,15,18.1879,-20.7554,0.13153499999999999,2.61606,2.2415,-18.3197,0.4048
19902,216.43362000000002,-0.32884,0.05441,-0.99284,-0.10638,15,19.4009,-19.698,0.139784,2.42516,2.4266,82.6567,0.4524
19962,216.841,-0.26324000000000003,0.44435,-0.88897,0.11084000000000001,15,18.9135,-20.3805,0.151446,2.87427,2.58,45.4346,0.7438
20051,216.93004,-0.27762,-0.71843,-0.14425,0.68048,15,18.7902,-20.6517,0.161502,2.6945200000000002,2.0283,-28.1526,0.2461
20100,217.15875,-0.30766,-0.14576,0.46993999999999997,0.8705799999999999,15,18.8571,-20.5286,0.157735,2.45122,2.9349,-87.0595,0.345
20109,217.24692000000002,-0.25369,0.09084,-0.8250700000000001,0.55769,15,19.1358,-19.305,0.10556199999999999,2.43763,4.1742,24.3211,0.292
20155,217.40713,-0.2533,0.9581200000000001,0.20989000000000002,0.19479000000000002,15,19.4641,-20.7418,0.22093000000000002,1.87932,2.8379,24.6031,0.8361
20173,217.53151,-0.28472,0.9391700000000001,-0.34262,0.02411,15,19.1955,-19.5285,0.119157,1.95248,4.6529,56.1898,0.8959
20345,218.15558,-0.25973,-0.8938,-0.43591,-0.1054,15,19.6597,-20.9024,0.25638299999999997,2.17043,2.5899,-40.2109,0.8872
20399,218.40587999999997,-0.29909,0.22211,0.39405999999999997,0.89184,15,19.5878,-19.224,0.12391500000000001,1.59047,2.9684,30.6165,0.5669
20401,218.43332999999998,-0.40658,0.9175399999999999,0.39128,0.07082000000000001,15,19.4704,-19.5951,0.137826,1.75712,2.8974,-68.3352,0.8945
20437,218.51812999999999,-0.21731,-0.19764,-0.73132,0.65277,15,18.3138,-20.7585,0.137483,3.11078,2.901,-35.1849,0.4902
20468,218.71596,-0.37238000000000004,0.3067,0.73964,0.59906,15,19.1305,-19.6894,0.12417,1.86241,3.6661,-75.25,0.4826
20478,218.77246,-0.39849,0.14682,0.72844,0.6692,15,19.0523,-19.7457,0.12330799999999999,3.11154,2.1355,80.867,0.2911
20480,218.782,-0.26925,0.05925,-0.72022,0.69121,15,18.81,-20.2735,0.13888,2.5739799999999997,2.3497,-77.4161,0.2813
20609,219.0045,-0.32106,0.5243,0.1103,0.84436,15,19.6085,-20.5519,0.217506,1.82935,2.0662,-11.5771,0.3958
20672,219.17521000000002,-0.30221,-0.9021100000000001,-0.40283,0.15469000000000002,15,19.5926,-20.3886,0.202061,1.88095,3.0586,26.4972,0.8525
20735,219.31457999999998,-0.3933,-0.36996,0.10322,0.9233,15,19.1678,-20.9383,0.212716,2.30897,2.2986,-29.6205,0.3817
20821,219.53482999999997,-0.38753000000000004,-0.82175,-0.52507,0.22143000000000002,15,18.3204,-20.7387,0.137455,3.10576,3.6968,-69.4824,0.682
20868,219.54413,-0.25024,-0.9826,-0.08156000000000001,0.16687000000000002,15,18.1831,-20.9147,0.139726,2.8801200000000002,4.9713,-0.531,0.699
20953,219.95296000000002,-0.31187,-0.41279,0.7941600000000001,0.44598999999999994,15,19.6477,-19.6175,0.149856,2.8403,4.0885,-32.7097,0.8542
21014,220.17325,-0.30630999999999997,0.40599,-0.00826,0.91384,15,18.916,-20.7653,0.178423,3.8832699999999996,5.55,1.6426,0.798
21122,220.70904,-0.23790999999999998,0.26771,0.26024,0.92769,15,19.2947,-20.6362,0.197736,2.85866,2.6444,-81.021,0.6487
21259,221.59717,-0.2966,-0.6410100000000001,-0.56057,0.5242899999999999,15,19.2182,-20.8483,0.209277,2.7168400000000004,2.6492,62.1421,0.3482
21268,221.59829,-0.40719,-0.26391,0.7561399999999999,0.59883,15,19.8548,-19.9848,0.189373,2.18364,2.7138,-66.3987,0.6153
21269,221.59857999999997,-0.40606,-0.26391,0.7561399999999999,0.59883,15,19.7852,-20.0544,0.190644,2.75588,4.1863,-52.8836,0.6307
21352,222.07404,-0.23943000000000003,-0.5779,0.81581,0.0223,15,19.2288,-20.4186,0.175973,1.53856,10.2401,-36.8168,0.5766
21815,174.84158,0.09791,0.027360000000000002,0.09452,0.99515,12,19.6019,-20.6777,0.22836700000000001,11.3052,7.0026,65.3456,0.1601
21926,175.55071,0.15928,0.6797300000000001,-0.67192,0.29409,12,18.3335,-20.1649,0.10820999999999999,3.93801,2.9246,30.9548,0.3144
22094,176.47404,0.08812,0.9958899999999999,0.06751,0.060410000000000005,12,19.4519,-19.9422,0.158297,2.62039,2.7684,-57.0899,0.8646
22120,176.65775,0.00561,-0.74284,0.50507,0.43942,12,19.8841,-18.5835,0.10678499999999999,2.4815099999999997,2.2013,2.5527,0.7297
22239,177.51646000000002,0.1721,0.78363,0.13965999999999998,0.60532,12,19.1662,-19.9162,0.13878,3.12065,3.3383,63.6419,0.6751
22350,178.01578999999998,0.01923,0.48493,0.42536,0.7641399999999999,12,19.7791,-19.5448,0.152635,2.84151,4.5105,-16.4839,0.4244
